Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
NCW41,18.0,1,0.015447454,159.2604,OUT035,2,1,1,3961.51,9,2,1.0422795137487602,6
FDZ39,19.7,2,0.018098193999999998,104.59899999999999,OUT018,1,2,2,309.597,4,1,0.9334195213658784,3
FDE51,5.925,2,0.09701298900000001,42.9086,OUT017,2,1,1,758.3462,6,1,0.8679393796149647,2
FDG32,19.849999999999998,0,0.17514326,222.3772,OUT027,1,2,3,9562.2196,28,1,0.9178236868466276,5
NCK07,10.65,1,0.048785427,163.9526,OUT045,2,1,1,1644.526,11,2,1.0010958990253054,7
NCQ41,14.8,1,0.019476708,193.0794,OUT035,2,1,1,3901.5879999999997,9,2,1.1726368118699784,6
FDL36,15.1,0,0.076229769,90.48299999999999,OUT045,2,1,1,1617.894,11,1,0.8765027701630324,7
FDQ26,13.5,2,0.06545681733333333,57.8562,OUT049,1,0,1,711.0744,14,1,1.0,9
FDR02,16.7,0,0.022190487999999998,113.1886,OUT017,2,1,1,3335.658,6,1,0.8796766102399763,2
FDV59,13.35,0,0.046304315000000006,217.6166,OUT018,1,2,2,3265.7490000000003,4,1,1.0,3
FDZ33,10.195,0,0.104801477,147.2076,OUT010,2,2,0,739.038,15,1,1.0,0
NCT41,15.7,1,0.05610384,153.5024,OUT045,2,1,1,2580.6408,11,2,1.0291093315978033,7
FDB17,13.15,0,0.061381589,179.9976,OUT010,2,2,0,181.0976,15,1,1.4641166685775462,0
FDN44,13.15,0,0.022795611,160.192,OUT046,2,0,1,1597.92,16,1,0.9990697494319039,8
FDE45,12.1,0,0.040323731,180.0002,OUT013,0,2,1,4656.6052,26,1,0.9577633428897966,1
FDG47,12.8,0,0.070012633,262.8252,OUT017,2,1,1,2885.5772,6,1,0.8796766166512864,2
NCP02,7.105000000000002,1,0.044591774,59.6562,OUT027,1,2,3,2192.4794,28,2,0.8704928834669476,5
FDW02,4.805,2,0.037699422999999996,125.5704,OUT046,2,0,1,3880.2824,16,1,1.0278323384286072,8
NCM53,18.75,1,0.052040915,105.728,OUT046,2,0,1,2024.0320000000002,16,2,0.9296325988291135,8
FDD47,7.6,2,0.142292265,171.3448,OUT013,0,2,1,3238.4512,26,1,0.8740008669613992,1
FDE28,9.5,2,0.132521929,228.6668,OUT035,2,1,1,4146.6024,9,1,1.0600883487104007,6
FDV12,16.7,2,0.061122656,100.0384,OUT018,1,2,2,2463.46,4,1,0.9626267142324502,3
FDE36,5.26,2,0.041942548999999996,165.4868,OUT018,1,2,2,2293.0152,4,1,0.9620366789860585,3
FDU45,15.6,2,0.035506142000000004,112.4518,OUT046,2,0,1,3301.7022,16,1,0.8747288021435909,8
FDP28,13.65,2,0.08057337099999999,260.1936,OUT013,0,2,1,3914.9040000000005,26,1,0.9288589865728958,1
FDH33,12.85,0,0.121972274,43.1428,OUT045,2,1,1,703.0848,11,1,1.029109340222781,7
FDO44,12.6,0,0.087436672,109.9228,OUT035,2,1,1,663.1368,9,1,1.1420903338364763,6
FDR07,21.349999999999998,0,0.136119549,94.1094,OUT019,2,0,0,190.4188,28,1,1.5315371967697777,4
FDJ45,17.75,0,0.07339676099999999,35.1216,OUT035,2,1,1,830.9184,9,1,0.9221155209434313,6
FDS59,14.8,2,0.07346863099999999,110.85700000000001,OUT010,2,2,0,329.57099999999997,15,1,1.4641166724762444,0
FDU34,18.25,0,0.075132353,125.9046,OUT013,0,2,1,2365.5874,26,1,0.9982383432053041,1
NCL06,14.65,1,0.12062477099999999,261.7594,OUT010,2,2,0,523.3188,15,2,1.556014395082165,0
FDR37,16.5,2,0.110888167,181.6292,OUT010,2,2,0,1094.5752,15,1,1.7289048827559999,0
NCM53,18.75,1,0.052252908,105.728,OUT018,1,2,2,1704.4479999999999,4,2,0.9334195346184551,3
DRG25,10.5,0,0.019046089,188.424,OUT035,2,1,1,2237.0879999999997,9,0,0.9988808467203695,6
DRE25,15.35,0,0.073397129,91.912,OUT049,1,0,1,2609.936,14,0,0.9237238322511309,9
FDZ45,14.1,0,0.067011609,197.1084,OUT045,2,1,1,2182.4924,11,1,0.9600767645251759,7
NCV53,8.27,1,0.031490111,239.088,OUT010,2,2,0,719.064,15,2,1.734285600308811,0
FDR55,12.15,2,0.132621594,190.1872,OUT018,1,2,2,3781.744,4,1,1.0031395358066737,3
FDS47,16.75,0,0.1216027754,87.6856,OUT027,1,2,3,1845.5976,28,1,1.0,5
DRG27,8.895,0,0.10511069199999999,41.1138,OUT046,2,0,1,690.4346,16,0,1.0280725166208362,8
FDA02,14.0,2,0.02976887,145.4786,OUT049,1,0,1,1300.3074,14,1,0.8760887673884581,9
FDF45,18.2,2,0.012229463999999999,56.8904,OUT045,2,1,1,1406.1696,11,1,1.0010959124457004,7
FDZ58,17.85,0,0.052176861,122.8072,OUT046,2,0,1,857.5504,16,1,0.9222899172744439,8
NCH30,17.1,1,0.06725846,115.186,OUT049,1,0,1,2490.092,14,2,0.9604437771106583,9
FDN03,9.8,2,0.025257507999999998,248.5408,OUT010,2,2,0,751.0224,15,1,1.4641166696367323,0
FDH12,9.6,0,0.085085743,105.12799999999999,OUT049,1,0,1,1065.28,14,1,0.8760887663199737,9
NCH54,13.5,1,0.12163321,161.692,OUT010,2,2,0,159.792,15,2,1.4439021809003185,0
DRH01,17.5,0,0.098102581,172.9738,OUT045,2,1,1,4344.345,11,0,0.9241603487243287,7
FDX01,10.1,0,0.024047318999999998,115.515,OUT027,1,2,3,1980.755,28,1,0.9251308043346157,5
FDD34,7.945,0,0.01596609,163.52100000000002,OUT017,2,1,1,1794.3310000000001,6,1,1.0047208983152243,2
FDC53,8.68,0,0.008792906999999999,96.7384,OUT027,1,2,3,2956.152,28,1,0.8704929153670473,5
FDO28,5.765,0,0.072238195,120.0098,OUT013,0,2,1,1687.1372,26,1,1.0272169816747108,1
DRJ51,14.1,0,0.08849163,231.1668,OUT017,2,1,1,7602.1044,6,0,1.0335903164090399,2
FDD14,20.7,0,0.170500183,184.1266,OUT018,1,2,2,1659.8394,4,1,0.8782920673931952,3
FDW35,10.6,0,0.011134396999999999,42.8454,OUT018,1,2,2,167.7816,4,1,0.9260469231019595,3
NCH18,9.3,1,0.044730667,245.1802,OUT049,1,0,1,2456.802,14,2,0.8760887740345951,9
FDK20,12.6,2,0.04179272,122.0072,OUT017,2,1,1,1347.5792,6,1,1.1658505551686138,2
FDY47,8.6,2,0.054484461,130.131,OUT046,2,0,1,1557.9720000000002,16,1,0.9587212866534709,8
FDG32,19.85,0,0.175849067,222.0772,OUT013,0,2,1,2001.3948,26,1,0.9215224097260702,1
FDC20,10.65,0,0.024069113,56.2272,OUT018,1,2,2,559.2719999999999,4,1,0.9624658014141467,3
NCS29,9.0,1,0.06953231,266.5884,OUT035,2,1,1,6624.71,9,2,0.8745633862508653,6
FDG53,10.0,0,0.045848263,138.518,OUT035,2,1,1,2237.0879999999997,9,1,0.9294568230316291,6
FDV26,20.25,2,0.07616045099999999,196.2794,OUT046,2,0,1,2731.1116,16,1,1.0277767913180917,8
FDE40,15.6,2,0.09970455800000001,63.1194,OUT017,2,1,1,1300.3074,6,1,1.0338877185344353,2
FDM02,12.5,2,0.07373505799999999,87.1198,OUT046,2,0,1,1657.1762,16,1,0.9296326083306701,8
FDU11,4.785,0,0.0931174,118.6098,OUT017,2,1,1,361.5294,6,1,0.8796766154987543,2
FDB51,6.92,0,0.038446805,63.5852,OUT035,2,1,1,751.0224,9,1,0.9988808357334121,6
FDQ03,15.0,2,0.078172471,238.8248,OUT045,2,1,1,3555.3720000000003,11,1,1.0625328931170945,7
DRK35,8.365,0,0.071992202,38.3506,OUT045,2,1,1,986.7156,11,0,0.8765027715462909,7
FDZ32,7.785,2,0.038210084,103.8964,OUT045,2,1,1,946.7676,11,1,1.0295805022401745,7
FDU38,10.8,0,0.0824812,191.6504,OUT013,0,2,1,2492.7552,26,1,0.8740008611072048,1
DRM11,6.57,0,0.066069578,261.0278,OUT046,2,0,1,4165.2448,16,0,0.9587212896292124,8
FDS36,8.38,2,0.046848322000000005,110.557,OUT013,0,2,1,3844.995,26,1,0.9982383578192687,1
FDO52,11.6,2,0.077164595,172.5106,OUT046,2,0,1,2566.659,16,1,0.9990697461481413,8
FDA04,11.3,2,0.066833743,257.2962,OUT049,1,0,1,2330.9658,14,1,1.0006230337386648,9
NCE31,7.67,1,0.185596553,35.7216,OUT018,1,2,2,69.2432,4,2,0.8782920668533357,3
FDC33,8.96,2,0.068925304,196.9768,OUT035,2,1,1,2759.0752,9,1,1.1237409367792468,6
FDS33,6.67,2,0.12367891,88.9514,OUT045,2,1,1,885.5139999999999,11,1,1.1446194148411692,7
NCJ05,18.7,1,0.046348967000000005,153.6682,OUT017,2,1,1,1677.1502,6,2,1.0047208925443505,2
FDN51,17.85,2,0.021065311,261.5936,OUT017,2,1,1,6002.8528,6,1,1.0047208783281902,2
FDZ10,17.849999999999998,0,0.077849833,127.20200000000001,OUT019,2,0,0,506.00800000000004,28,1,1.6786733722721126,4
NCQ30,7.725,1,0.029236727,123.8414,OUT017,2,1,1,1340.2554,6,2,0.8796766067139965,2
FDL09,19.6,2,0.127929521,167.4816,OUT013,0,2,1,3691.1952,26,1,0.874000864950512,1
FDU03,18.7,2,0.091560606,182.3292,OUT035,2,1,1,3831.0132,9,1,1.036763957159965,6
FDQ32,17.849999999999998,2,0.081605462,122.3388,OUT019,2,0,0,371.5164,28,1,1.614810592295439,4
FDI38,13.35,2,0.014626901000000001,207.7638,OUT046,2,0,1,3520.0846,16,1,1.037393757793479,8
FDE36,5.26,2,0.041837331,161.8868,OUT049,1,0,1,5077.3908,14,1,0.9596232926348962,9
FDY02,8.945,2,0.088002959,261.39099999999996,OUT018,1,2,2,1840.9370000000001,4,1,0.9630054008921852,3
NCA17,20.6,1,0.04551031,149.6392,OUT045,2,1,1,894.8352,11,2,1.174032537738014,7
DRJ25,14.6,0,0.150801606,48.7692,OUT049,1,0,1,1231.73,14,0,0.9310779367157264,9
FDI26,5.94,0,0.03495749,177.1344,OUT045,2,1,1,2854.9504,11,1,0.9241603325336136,7
FDT50,6.75,2,0.10845849800000001,96.9752,OUT045,2,1,1,958.752,11,1,0.9606655993009732,7
FDR02,16.7,0,0.022155562,109.5886,OUT018,1,2,2,1000.6974,4,1,0.8782920717255804,3
NCY05,13.5,1,0.055301055,34.6874,OUT017,2,1,1,317.5866,6,2,0.9271745255426826,2
FDI50,8.42,2,0.030816998999999998,230.8352,OUT013,0,2,1,3435.528,26,1,1.0267170400536711,1
FDW56,7.68,0,0.0711891,193.3162,OUT018,1,2,2,5772.486,4,1,0.878292066484863,3
FDS32,17.75,2,0.029821648,139.9838,OUT017,2,1,1,1123.8704,6,1,0.9641879485410613,2
FDT48,4.92,0,0.046142232000000005,199.1084,OUT018,1,2,2,4761.8016,4,1,1.3359857863663298,3
FDU57,8.27,2,0.089735804,148.7708,OUT045,2,1,1,2708.4744,11,1,0.8765027620470729,7
FDL51,20.7,2,0.04745185,214.6876,OUT013,0,2,1,3001.4264,26,1,0.9215224091680924,1
FDO52,11.6,2,0.07715000400000001,170.2106,OUT035,2,1,1,1882.2166,9,1,0.9988808327395238,6
FDS57,15.5,0,0.181114059,141.64700000000002,OUT019,2,0,0,429.441,28,1,1.8003477830940644,4
FDR22,19.35,2,0.018562604,110.5544,OUT046,2,0,1,1565.9616,16,1,0.9296326102491774,8
FDB57,20.25,2,0.018789455,222.0772,OUT013,0,2,1,3113.2808,26,1,0.9215223797282911,1
FDA04,11.3,2,0.066674465,259.1962,OUT013,0,2,1,5179.924,26,1,0.9982383515644547,1
FDM09,11.15,2,0.143831787,169.979,OUT010,2,2,0,169.77900000000002,15,1,1.464116661198429,0
NCQ38,16.349999999999998,1,0.023402892999999998,108.228,OUT019,2,0,0,213.05599999999998,28,2,1.6148105934058736,4
FDP52,18.7,2,0.070979698,229.50099999999998,OUT018,1,2,2,1607.9070000000002,4,1,1.165046665504241,3
DRK11,8.21,0,0.018847113999999998,148.0392,OUT019,2,0,0,447.4176,28,0,1.80588451820672,4
FDN40,5.88,0,0.086945823,152.9998,OUT017,2,1,1,3691.1952,6,1,1.1480998735758507,2
FDV58,20.85,0,0.121438886,196.1452,OUT049,1,0,1,1565.9616,14,1,1.0382300834096467,9
DRA59,8.27,2,0.1333835252,183.2924,OUT017,2,1,1,2406.2012,6,0,1.0,2
FDE23,17.6,2,0.053288857,47.306000000000004,OUT045,2,1,1,605.878,11,1,1.173934242694934,7
FDI08,18.2,2,0.066431507,250.1092,OUT045,2,1,1,4233.1564,11,1,1.0010958873000166,7
FDE09,8.775,0,0.037824735,109.7228,OUT019,2,0,0,331.5684,28,1,1.6785972088733545,4
FDG09,20.6,2,0.047936284,185.7556,OUT046,2,0,1,3942.8676,16,1,0.8747287895606074,8
FDS57,15.5,0,0.103356186,142.847,OUT013,0,2,1,1574.6170000000002,26,1,1.0274027392548128,1
FDW15,15.35,2,0.055067732,146.5734,OUT013,0,2,1,2375.5744,26,1,0.8740008690881693,1
FDH56,9.8,2,0.063916425,117.1492,OUT049,1,0,1,2780.3808,14,1,0.8760887661720937,9
FDM36,11.65,2,0.059063036,172.0422,OUT017,2,1,1,1379.5376,6,1,0.9275067560091346,2
NCQ38,16.35,1,0.013442036000000001,104.52799999999999,OUT017,2,1,1,1065.28,6,2,0.927506788572811,2
DRE48,8.43,0,0.01724183,197.0768,OUT027,1,2,3,8868.456,28,0,1.0323701165788461,5
FDP33,18.7,0,0.08977721400000001,256.4672,OUT017,2,1,1,5369.0112,6,1,0.9643770927178482,2
FDI33,16.5,0,0.028418817000000002,92.8146,OUT046,2,0,1,2097.9358,16,1,0.9990697621195237,8
FDO16,5.48,0,0.015108193999999998,83.725,OUT046,2,0,1,1165.15,16,1,0.9296325746422361,8
FDW34,9.6,0,0.035780385,241.317,OUT017,2,1,1,3645.255,6,1,0.9639830365489698,2
FDM22,14.0,2,0.073462632,52.364,OUT019,2,0,0,53.263999999999996,28,1,1.6783470501418398,4
NCO07,9.06,1,0.009816092,211.856,OUT018,1,2,2,3621.952,4,2,0.926046929564856,3
FDC44,15.6,0,0.172946916,114.1518,OUT045,2,1,1,1821.6288,11,1,1.0390063551689448,7
DRB48,16.75,2,0.024892129,37.8822,OUT049,1,0,1,589.2330000000001,14,0,1.0383296205598986,9
NCV29,11.8,1,0.022824491000000002,177.0686,OUT013,0,2,1,3022.0662,26,2,0.957763335694736,1
FDE28,9.5,2,0.1250102684,231.3668,OUT013,0,2,1,5759.17,26,1,1.0,1
FDP49,9.0,2,0.069229076,55.9614,OUT045,2,1,1,386.8298,11,1,1.0301574819935968,7
FDX59,10.195,0,0.051766042000000005,34.5558,OUT045,2,1,1,441.4254,11,1,0.9315179190280785,7
FDN60,15.1,0,0.09514008800000001,159.9604,OUT035,2,1,1,2852.2872,9,1,0.9221155217494755,6
DRC36,13.0,2,0.044976367,176.2054,OUT035,2,1,1,1225.7378,9,0,0.9583206940765939,6
FDE02,8.71,0,0.212293753,92.2778,OUT019,2,0,0,469.389,28,1,1.6790026707154193,4
NCU29,7.6850000000000005,1,0.025354072000000002,144.476,OUT027,1,2,3,3661.9,28,2,0.8704928804654993,5
NCQ17,10.3,1,0.195721125,156.463,OUT010,2,2,0,312.926,15,2,1.5976622234954976,0
DRD12,6.96,0,0.077508015,92.3146,OUT018,1,2,2,1094.5752,4,0,1.0452931783023331,3
FDV45,16.75,0,0.045009952,186.8556,OUT013,0,2,1,2440.8228,26,1,0.9215224112435217,1
FDZ02,6.905,2,0.037962696000000004,97.5726,OUT027,1,2,3,978.7260000000001,28,1,0.925130824595021,5
FDW26,11.799999999999999,2,0.18744331399999997,220.4772,OUT019,2,0,0,444.7544,28,1,1.5315372022699867,4
FDN40,5.88,0,0.08638484099999999,153.2998,OUT013,0,2,1,2153.1972,26,1,1.1406922334954486,1
FDR19,13.5,2,0.158947217,145.5102,OUT027,1,2,3,5978.2182,28,1,0.8704928816225956,5
FDD50,18.85,0,0.14161543599999998,169.0132,OUT035,2,1,1,1860.2452,9,1,0.9988808366965217,6
NCD18,16.0,1,0.054555381124999996,228.8668,OUT046,2,0,1,1612.5676,16,2,1.0,8
FDA34,11.5,0,0.01484819,172.108,OUT013,0,2,1,2077.2960000000003,26,1,0.9982383231733536,1
FDR33,7.31,0,0.026843265,109.757,OUT045,2,1,1,1208.427,11,1,0.8765027520389834,7
FDD39,16.7,0,0.070154899,218.185,OUT046,2,0,1,5193.24,16,1,0.9222899198869772,8
FDR13,9.895,2,0.028765486,115.3492,OUT049,1,0,1,1274.3412,14,1,0.8760887735547327,9
FDA39,6.32,0,0.012656358999999999,37.8822,OUT027,1,2,3,1021.3372,28,1,1.1463055496017367,5
FDN01,8.895,0,0.0682887242,178.437,OUT046,2,0,1,1235.059,16,1,1.0,8
FDU04,7.93,0,0.005547386,121.5414,OUT035,2,1,1,1340.2554,9,1,1.160434833298376,6
FDV10,7.645,2,0.06290438490000001,41.7112,OUT045,2,1,1,852.2239999999999,11,1,1.0,7
NCB30,14.6,1,0.02575512,199.6084,OUT045,2,1,1,3769.7596,11,2,0.8648078760810387,7
FDB38,19.5,2,0.027214272,159.692,OUT027,1,2,3,3515.4240000000004,28,1,1.1465358045388916,5
FDB22,8.02,0,0.111666665,155.2998,OUT045,2,1,1,1230.3984,11,1,1.0393079617366514,7
NCS30,5.945,1,0.09302620699999999,128.7652,OUT046,2,0,1,516.6608,16,2,1.0373937232589285,8
FDK14,6.98,0,0.041189152,82.8934,OUT045,2,1,1,818.934,11,1,1.1431675644601216,7
DRJ35,10.1,0,0.046584552,61.2878,OUT046,2,0,1,1272.3438,16,0,1.1418956329404246,8
FDX19,19.1,0,0.097280981,232.6958,OUT017,2,1,1,5375.0034,6,1,0.9348909888291989,2
FDX60,14.35,0,0.080922439,80.096,OUT018,1,2,2,1278.336,4,1,1.0031395340763392,3
FDS01,11.6,0,0.017780986000000002,177.3686,OUT045,2,1,1,1777.6860000000001,11,1,0.9606655787687265,7
NCT41,15.7,1,0.055979703,151.9024,OUT035,2,1,1,1062.6168,9,2,1.0268322941419614,6
DRE27,11.85,0,0.132645493,96.9726,OUT035,2,1,1,1174.4712,9,0,0.9294568208987191,6
FDY45,17.5,0,0.026182757999999997,253.6356,OUT049,1,0,1,5086.712,14,1,1.1733508845718972,9
FDB56,8.75,2,0.06541346075,188.2556,OUT027,1,2,3,4693.89,28,1,1.0,5
FDS36,8.38,2,0.04688734,107.95700000000001,OUT046,2,0,1,2966.139,16,1,0.999069748626508,8
FDF59,12.5,0,0.07135477400000001,125.70200000000001,OUT049,1,0,1,2530.04,14,1,0.960589583065672,9
FDD11,12.85,0,0.026379497666666665,254.704,OUT035,2,1,1,2530.04,9,1,1.0,6
FDY40,15.5,2,0.086320509,48.1692,OUT017,2,1,1,985.3839999999999,6,1,1.0666097282645857,2
FDA13,15.849999999999998,0,0.137539574,38.8506,OUT019,2,0,0,37.9506,28,1,1.5315371961623423,4
NCX42,6.36,1,0.010467749,162.9526,OUT019,2,0,0,822.263,28,2,1.6148105981025673,4
FDJ46,11.1,0,0.044814962,174.4054,OUT035,2,1,1,4027.4242,9,1,1.141756832715199,6
FDH05,14.35,2,0.09091364199999999,231.2984,OUT046,2,0,1,3243.7776,16,1,0.9296326001092703,8
NCP50,17.35,1,0.020559846,78.7618,OUT046,2,0,1,1288.9888,16,2,1.0280725182139905,8
FDF28,15.700000000000001,2,0.037681359,125.1046,OUT027,1,2,3,3859.6426,28,1,0.8704928689395804,5
FDN60,15.1,0,0.095545715,157.3604,OUT018,1,2,2,4436.8912,4,1,0.9260469344757353,3
FDD29,12.15,0,0.018395194,251.6698,OUT013,0,2,1,6088.0752,26,1,0.9288589936337628,1
FDG58,10.695,2,0.087272074,153.7972,OUT017,2,1,1,2025.3636,6,1,1.0425818867962389,2
FDV15,10.299999999999999,0,0.145464606,105.7648,OUT027,1,2,3,2596.62,28,1,0.917823685797463,5
FDV04,7.825,2,0.149890395,159.0288,OUT013,0,2,1,1257.0304,26,1,0.9288589857873155,1
DRJ23,18.35,0,0.041634206,188.1872,OUT013,0,2,1,3781.744,26,0,1.0352775690903573,1
FDA11,7.75,0,0.043029436,94.7436,OUT027,1,2,3,1701.7848,28,1,0.9089743111023679,5
FDX16,17.85,0,0.06594351,149.105,OUT045,2,1,1,4643.955,11,1,1.039307967080204,7
NCA41,16.75,1,0.032637373,191.6162,OUT049,1,0,1,3463.4916,14,2,1.000623044521165,9
FDP36,10.395,2,0.091096531,52.3008,OUT013,0,2,1,2226.4352,26,1,1.5965409089502145,1
FDK16,9.065,0,0.115307979,97.0094,OUT035,2,1,1,856.8846,9,1,1.0275824503664568,6
FDD34,7.945,0,0.015873285,161.321,OUT035,2,1,1,2773.0570000000002,9,1,0.9988808258260837,6
FDI56,7.325,0,0.156307983,92.2146,OUT010,2,2,0,91.2146,15,1,1.4641166676268647,0
NCO18,13.15,1,0.024790707000000002,177.5686,OUT017,2,1,1,3910.9092,6,2,0.8796766280290165,2
FDB46,10.5,2,0.093746136,211.9244,OUT035,2,1,1,4869.6612,9,1,0.9988808304311908,6
FDN38,6.615,2,0.09215837699999999,251.1408,OUT045,2,1,1,3254.4304,11,1,0.8765027645855785,7
FDW47,15.0,0,0.046469277,123.8414,OUT045,2,1,1,1340.2554,11,1,0.8765027658704273,7
FDQ08,15.700000000000001,2,0.033144602999999995,62.7536,OUT019,2,0,0,61.2536,28,1,1.5315371984321158,4
FDR44,6.11,2,0.102901425,128.4968,OUT035,2,1,1,1435.4648,9,1,1.1237409416097925,6
DRH23,14.65,0,0.17066366100000002,56.4614,OUT045,2,1,1,1436.7964,11,0,0.9606655982995198,7
FDX01,10.1,0,0.024213342000000002,116.715,OUT045,2,1,1,1281.665,11,1,0.9315179193193692,7
FDB05,5.155,0,0.08279545,245.8776,OUT027,1,2,3,4705.8744,28,1,0.9178236888622899,5
FDR08,18.7,0,0.037622954,110.7886,OUT046,2,0,1,1334.2632,16,1,1.0310489000607228,8
FDZ36,6.035,2,0.066155883,184.424,OUT017,2,1,1,4660.6,6,1,0.9635532414312582,2
FDI05,8.35,2,0.12686971800000002,74.4354,OUT046,2,0,1,1128.531,16,1,0.9222899199069113,8
FDF24,15.5,2,0.025409912000000003,83.2934,OUT049,1,0,1,1883.5482,14,1,0.9310779354871049,9
FDZ48,17.75,0,0.07638928099999999,111.1544,OUT017,2,1,1,1118.5439999999999,6,1,0.9639830375196062,2
DRL37,15.5,0,0.053113720999999996,44.376999999999995,OUT027,1,2,3,1211.756,28,0,1.0323700905342352,5
FDM10,18.25,0,0.07595723,214.1218,OUT035,2,1,1,1282.3308,9,1,0.998748110032913,6
FDP11,15.849999999999998,0,0.120986139,216.1166,OUT019,2,0,0,435.4332,28,1,1.5315372010694215,4
FDQ04,6.4,0,0.084885375,39.2796,OUT049,1,0,1,701.7532,14,1,0.9602554127614119,9
FDR49,8.71,0,0.139795569,47.2376,OUT018,1,2,2,910.8144,4,1,1.040841161822538,3
FDD35,12.150000000000002,0,0.02573918,120.744,OUT027,1,2,3,3954.8520000000003,28,1,1.1360831965133935,5
FDH41,9.0,0,0.143591586,213.5534,OUT019,2,0,0,430.1068,28,1,1.678597214175469,4
FDO34,17.7,0,0.029999652999999998,169.7816,OUT045,2,1,1,2013.3792,11,1,0.93151792259661,7
FDL45,15.6,0,0.037901015,124.1704,OUT017,2,1,1,1877.556,6,1,0.879676614841029,2
NCC19,6.57,1,0.09679995300000001,192.382,OUT013,0,2,1,4247.804,26,2,0.9982383507964201,1
FDY10,17.599999999999998,0,0.048830264000000005,113.1176,OUT027,1,2,3,2404.8696,28,1,0.9178236900861544,5
NCV29,11.8,1,0.022879017,176.0686,OUT049,1,0,1,533.3058,14,2,0.9600513605905416,9
FDC22,6.89,2,0.136314863,195.082,OUT013,0,2,1,2703.1479999999997,26,1,0.9579234638305526,1
NCP42,8.51,1,0.016143388999999998,194.2478,OUT045,2,1,1,2324.9736,11,2,0.924160345751434,7
NCX17,21.25,1,0.114246019,231.23,OUT017,2,1,1,3029.39,6,2,1.0047208928810605,2
NCO26,7.235,1,0.076975118,116.6492,OUT049,1,0,1,2664.5316,14,2,0.9310779355677745,9
FDU45,15.599999999999998,2,0.06216667,112.3518,OUT019,2,0,0,683.1108,28,1,1.5315371853792479,4
FDR34,17.0,2,0.01599013,228.8352,OUT049,1,0,1,4351.6688,14,1,0.9237238133312041,9
FDV35,19.5,0,0.128728258,155.3314,OUT018,1,2,2,3412.8908,4,1,0.926046932036903,3
FDS55,7.019999999999998,0,0.080771137,146.4734,OUT027,1,2,3,4157.2552,28,1,0.9543090941124963,5
FDS28,8.18,2,0.082568705,56.1588,OUT045,2,1,1,458.0704,11,1,0.924160349136997,7
FDK15,10.8,0,0.098395216,100.8042,OUT035,2,1,1,1488.0629999999999,9,1,0.8745633907734557,6
NCP17,19.35,1,0.027714371,65.6168,OUT046,2,0,1,830.9184,16,2,1.284312899428266,8
NCE42,21.1,1,0.010221988222222221,233.2958,OUT018,1,2,2,2103.2622,4,2,1.0,3
FDA14,16.1,0,0.06528457,145.076,OUT049,1,0,1,1904.1879999999999,14,1,1.0296708903134153,9
FDF57,14.5,2,0.10299915400000001,169.9448,OUT019,2,0,0,170.4448,28,1,1.7991462125190467,4
NCV54,11.099999999999998,1,0.057969482,119.3124,OUT019,2,0,0,474.0496,28,2,1.6783470376597396,4
FDR10,17.6,0,0.016804724,163.4552,OUT010,2,2,0,649.8208,15,1,1.5560143821732855,0
FDT58,9.0,0,0.086440911,167.0816,OUT017,2,1,1,1342.2528,6,1,0.9348909815354896,2
FDC34,16.0,2,0.30247887100000004,155.4972,OUT019,2,0,0,311.5944,28,1,1.614810587359185,4
FDU44,12.15,2,0.058663727,164.1552,OUT018,1,2,2,3249.1040000000003,4,1,0.9260469290886248,3
FDY08,9.395,2,0.286344848,139.1838,OUT010,2,2,0,280.9676,15,1,1.4641166682941316,0
FDK20,12.599999999999998,2,0.07276208599999999,120.9072,OUT019,2,0,0,122.5072,28,1,2.0297726101178966,4
FDV50,14.3,0,0.12326452199999999,123.273,OUT017,2,1,1,1108.557,6,1,1.1303110059912416,2
FDO25,6.3,0,0.127647181,207.92700000000002,OUT049,1,0,1,2097.27,14,1,0.9310779372917234,9
FDR14,11.650000000000002,0,0.17320619199999998,53.3298,OUT027,1,2,3,1078.596,28,1,0.8704928801756314,5
FDP27,8.155,0,0.11993723099999999,189.153,OUT018,1,2,2,2087.283,4,1,0.8782920705111789,3
FDB27,7.575,0,0.055379648,198.1768,OUT035,2,1,1,5321.0736,9,1,0.9294568256485676,6
FDW26,11.8,2,0.107223632,223.5772,OUT049,1,0,1,2668.5264,14,1,0.8760887644704503,9
NCQ50,18.75,1,0.030051684625000002,213.3218,OUT035,2,1,1,3419.5488,9,2,1.0,6
NCL55,12.15,1,0.06464846,253.40400000000002,OUT035,2,1,1,4807.076,9,2,1.1600580958013689,6
FDG28,9.285,2,0.049280292,245.6144,OUT046,2,0,1,3920.2304,16,1,1.1239534642334175,8
FDO31,6.759999999999999,2,0.028842332000000002,81.49600000000001,OUT027,1,2,3,1997.4,28,1,0.8704928737176624,5
FDP27,8.155,0,0.118872194,188.35299999999998,OUT027,1,2,3,5313.084,28,1,0.870492878016056,5
FDR01,5.405,2,0.053924587,198.2742,OUT017,2,1,1,4379.6324,6,1,0.9275067622894076,2
FDI08,18.2,2,0.066297055,247.1092,OUT046,2,0,1,2241.0828,16,1,0.9990697501503766,8
